id,sub_name,sub_code,lecture,tutorial,practical,credit_hours,contact_hours,sub_type,course_id,branch_id,wef_session,remarks,created_by,created_on,last_updated_by,last_updated_on,action
950,Filter Design & Synthesis,ECE18103,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
951,Satellite Communication,ECE18104,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
952,EMI/EMC,ECE18105,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
953,Opto-electronic Devices,ECE18106,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
954,Optical Instrumentation & Measurement,ECE18107,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
955,Optical Network Security,ECE18108,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
956,Digital System Design,ECE18109,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
957,Electronic Devices,ECC13101,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
958,Digital Circuits,ECC13102,3,1,0,7,4,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
959,Network Theory & Filter Design,ECC13103,3,1,0,7,4,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
960,Methods of Applied Mathematics - I,AMR13101,3,1,0,7,4,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
961,Data Structures,CSR13101,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
962,Electronic Devices Lab,ECC13201,0,0,3,3,3,Practical,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
963,Digital Circuits Lab,ECC13202,0,0,3,3,3,Practical,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
964,Network Theory & Filter Design Lab,ECC13203,0,0,3,3,3,Practical,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
965,Project and Seminar,ECC13801,0,0,2,2,2,Practical,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
966,Analog Circuits,ECC14101,3,1,0,7,4,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
967,CCA (Co-curricular Activities),SWC14701,0,0,0,3,0,Non-Contact,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
968,Signals & Systems,ECC14102,3,1,0,7,4,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
969,Electronic Instrumentation & Measurements ,ECC14103,3,1,0,7,4,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
970,Managerial Economics,MSR14151,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
971,Numerical & Statistical Methods,AMR14101,3,1,0,7,4,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
972,Analog Circuits Lab,ECC14201,0,0,3,3,3,Practical,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
973,Electronic Instrumentation & Measurements Lab,ECC14202,0,0,3,3,3,Practical,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
974,Project and Seminar,ECC14801,0,0,2,2,2,Practical,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
975,Composite Viva-voce,ECC14501,0,0,0,4,0,Non-Contact,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
976,Microprocessors,ECC15101,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
977,Analog Communication,ECC15102,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
978,Control Systems,ECC15103,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
979,Electromagnetic Theory,ECC15104,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
980,Microprocessors Lab,ECC15201,0,0,3,3,3,Practical,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
981,Analog Communication Lab,ECC15202,0,0,3,3,3,Practical,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
982,Project and Seminar,ECC15801,0,0,4,4,4,Practical,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
983,Digital Communication,ECC16101,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
984,Embedded Systems,ECC16102,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
985,Microelectronics & VLSI,ECC16103,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
986,Computer Networks,ECC16104,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
987,Digital Communication Lab,ECC16201,0,0,3,3,3,Practical,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
988,Embedded System Lab,ECC16202,0,0,3,3,3,Practical,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
989,Project and Seminar,ECC16801,0,0,4,4,4,Practical,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
990,Composite Viva-voce,ECC16501,0,0,0,4,0,Non-Contact,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
991,Optical Communication,ECC17101,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
992,RF &Microwave Engineering,ECC17102,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
993,Optical Communication Lab,ECC17201,0,0,2,2,2,Practical,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
994,RF & Microwave Engineering Lab,ECC17202,0,0,2,2,2,Practical,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
995,Project & Seminar,ECC17801,0,0,0,6,6,Non-Contact,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
996,Vocational Training,ECC17001,0,0,0,5,0,Non-Contact,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
997,EMI/EMC,ECE17101,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
998,Device Modeling & Simulation,ECE17102,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
999,Operating Systems,ECE17103,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1000,Information Theory & Coding,ECE17104,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1001,Database Management Systems,ECE17105,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1002,Power Electronics,ECE17106,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1003,Digital Speech Processing,ECE17107,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1004,Digital Signal Processor Architecture,ECE17108,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1005,Digital Signal Processing,ECC15105,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1006,EMI/EMC,ECE17101,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1007,Device Modeling & Simulation,ECE17102,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1008,Operating Systems,ECE17103,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1009,Information Theory & Coding,ECE17104,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1010,Database Management Systems,ECE17105,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1011,Power Electronics,ECE17106,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1012,Digital Speech Processing,ECE17107,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1013,Digital Signal Processor Architecture,ECE17108,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1014,Digital Signal Processing,ECC15105,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1015,Analog Integrated Circuits,ECC18101,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1016,Analog Integrated Circuits lab,ECC18201,0,0,2,2,2,Practical,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1017,Project & Seminar,ECC18801,0,0,6,6,6,Practical,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1018,Composite Viva-voce,ECC18501,0,0,0,4,0,Non-Contact,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1019,Digital Image Processing,ECE18101,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1020,Machine Learning,ECE18110,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1021,VLSI Design,ECE18102,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1022,Filter Design & Synthesis,ECE18103,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1023,Radar Engineering,ECE18104,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1024,Opto-electronic Devices,ECE18105,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1025,Digital System Design,ECE18106,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1026,Advanced Signal Processing,ECE18107,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1027,Optical Networks,ECE18108,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1028,Nanoelectronics,ECE18109,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1029,Digital Image Processing,ECE18101,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1030,Machine Learning,ECE18110,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1031,VLSI Design,ECE18102,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1032,Filter Design & Synthesis,ECE18103,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1033,Radar Engineering,ECE18104,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1034,Opto-electronic Devices,ECE18105,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1035,Digital System Design,ECE18106,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1036,Advanced Signal Processing,ECE18107,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1037,Optical Networks,ECE18108,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1038,Nanoelectronics,ECE18109,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1039,Digital Image Processing,ECE18101,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1040,Machine Learning,ECE18110,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1041,VLSI Design,ECE18102,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1042,Filter Design & Synthesis,ECE18103,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1043,Radar Engineering,ECE18104,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1044,Opto-electronic Devices,ECE18105,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1045,Digital System Design,ECE18106,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1046,Advanced Signal Processing,ECE18107,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1047,Optical Networks,ECE18108,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1048,Nanoelectronics,ECE18109,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1049,Electronic Devices,ECC13101,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1050,Digital Circuits,ECC13102,3,1,0,7,4,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1051,Network Theory & Filter Design,ECC13103,3,1,0,7,4,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1052,Methods of Applied Mathematics – I,AMR13101,3,1,0,7,4,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1053,Data Structures,CSR13101,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1054,Electronic Devices Lab,ECC13201,0,0,3,3,3,Practical,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1055,Digital Circuits Lab,ECC13202,0,0,3,3,3,Practical,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1056,Network Theory & Filter Design Lab,ECC13203,0,0,3,3,3,Practical,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1057,Project and Seminar,ECC13801,0,0,2,2,2,Practical,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1058,Analog Circuits,ECC14101,3,1,0,7,4,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1059,Co-curricular Activities,SWC14701,0,0,0,3,0,Non-Contact,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1060,Signals & Systems,ECC14102,3,1,0,7,4,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1061,Electronic Instrumentation & Measurements ,ECC14103,3,1,0,7,4,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1062,Managerial Economics,MSR14151,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1063,Numerical & Statistical Methods,AMR14101,3,1,0,7,4,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1064,Analog Circuits Lab,ECC14201,0,0,3,3,3,Practical,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1065,Electronic Instrumentation & Measurements Lab,ECC14202,0,0,3,3,3,Practical,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1066,Project and Seminar,ECC14801,0,0,2,2,2,Practical,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1067,Composite Viva-voce,ECC14501,0,0,0,4,0,Non-Contact,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1068,Microprocessors,ECC15101,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1069,Analog Communication,ECC15102,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1070,Control Systems,ECC15103,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1071,Electromagnetic Theory,ECC15104,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1072,Microprocessors Lab,ECC15201,0,0,2,2,2,Practical,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1073,Analog Communication Lab,ECC15202,0,0,2,2,2,Practical,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1074,Project and Seminar,ECC15801,0,0,0,4,0,Non-Contact,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1075,Digital Communication,ECC16101,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1076,Embedded Systems,ECC16102,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1077,Microelectronics & VLSI,ECC16103,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1078,Computer Networks,ECC16104,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1079,Digital Communication Lab,ECC16201,0,0,2,2,2,Practical,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1080,Embedded System Lab,ECC16202,0,0,2,2,2,Practical,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1081,Project and Seminar,ECC16801,0,0,0,4,0,Non-Contact,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1082,Composite Viva-voce,ECC16501,0,0,0,4,0,Non-Contact,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1083,Optical Communication,ECC17101,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1084,RF & Microwave Engineering,ECC17102,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1085,Optical Communication Lab,ECC17201,0,0,2,2,2,Practical,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1086,RF & Microwave Engineering Lab,ECC17202,0,0,2,2,2,Practical,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1087,Project & Seminar,ECC17801,0,0,0,6,0,Non-Contact,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1088,Vocational Training,ECC17001,0,0,0,5,0,Non-Contact,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1089,EMI/EMC,ECE17101,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1090,Device Modeling & Simulation,ECE17102,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1091,Operating Systems,ECE17103,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1092,Information Theory & Coding,ECE17104,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1093,Database Management Systems,ECE17105,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1094,Power Electronics,ECE17106,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1095,Digital Speech Processing,ECE17107,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1096,Digital Signal Processor Architecture,ECE17108,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1097,Digital Signal Processing,ECC15105,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1098,EMI/EMC,ECE17101,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1099,Device Modeling & Simulation,ECE17102,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1100,Operating Systems,ECE17103,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1101,Information Theory & Coding,ECE17104,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1102,Database Management Systems,ECE17105,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1103,Power Electronics,ECE17106,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1104,Digital Speech Processing,ECE17107,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1105,Digital Signal Processor Architecture,ECE17108,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1106,Digital Signal Processing,ECC15105,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1107,Analog Integrated Circuits,ECC18101,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1108,Analog Integrated Circuits Lab,ECC18201,0,0,2,2,2,Practical,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1109,Project & Seminar,ECC18801,0,0,0,6,0,Non-Contact,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1110,Composite Viva-voce,ECC18501,0,0,0,4,0,Non-Contact,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1111,Digital Image Processing,ECE18101,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1112,Machine Learning,ECE18110,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1113,VLSI Design,ECE18102,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1114,Filter Design & Synthesis,ECE18103,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1115,Radar Engineering,ECE18104,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1116,Opto-electronic Devices,ECE18105,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1117,Digital System Design,ECE18106,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1118,Advanced Signal Processing,ECE18107,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1119,Optical Networks,ECE18108,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1120,Nanoelectronics,ECE18109,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1121,Digital Image Processing,ECE18101,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1122,Machine Learning,ECE18110,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1123,VLSI Design,ECE18102,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1124,Filter Design & Synthesis,ECE18103,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1125,Radar Engineering,ECE18104,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1126,Opto-electronic Devices,ECE18105,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1127,Digital System Design,ECE18106,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1128,Advanced Signal Processing,ECE18107,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1129,Optical Networks,ECE18108,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1130,Nanoelectronics,ECE18109,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1131,Digital Image Processing,ECE18101,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1132,Machine Learning,ECE18110,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1133,VLSI Design,ECE18102,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1134,Filter Design & Synthesis,ECE18103,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1135,Radar Engineering,ECE18104,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1136,Opto-electronic Devices,ECE18105,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1137,Digital System Design,ECE18106,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1138,Advanced Signal Processing,ECE18107,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1139,Optical Networks,ECE18108,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1140,Nanoelectronics,ECE18109,3,0,0,6,3,Theory,b.tech,ece,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1141,Circuit Theory,EEC13111,3,1,0,7,4,Theory,b.tech,ee,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1142,Analog Electronics,EEC13112,3,1,0,7,4,Theory,b.tech,ee,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1143,Signals and Systems,EEC13113,3,1,0,7,4,Theory,b.tech,ee,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1144,Data Structures,CSR13101,3,0,0,6,3,Theory,b.tech,ee,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1145,Methods of Applied Mathematics,AMR13101,3,1,0,7,4,Theory,b.tech,ee,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
1146,Field Theory,EEC13311,4,0,0,8,4,Sessional,b.tech,ee,Monsoon,NA,806,15-05-2019 12:52,806,\N,insert
